Mota;Galdera;Irudia;Zuzena;Oker1;Oker2;Jatorria;Esteka;Egilea;
Biztanleria;Zenbat biztanle ditu Muxika udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c2/Muxikako_udaletxea%2C_Ugarte_auzoa%2C_2015-04-20%2C_Bizkaia.jpg;1465;5626;9051;Wikipedia;https://eu.wikipedia.org/wiki/Muxika;MikelBa;
Biztanleria;Zenbat biztanle ditu Azpeitia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a9/Azpeitia_%28Gipuzkoa%29.JPG;14936;16306;684516;Wikipedia;https://eu.wikipedia.org/wiki/Azpeitia;MikelBa;
Biztanleria;Zenbat biztanle ditu Añorbe udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d1/A%C3%B1orbe.jpg;581;5507;6766;Wikipedia;https://eu.wikipedia.org/wiki/A%C3%B1orbe;MikelBa;
Biztanleria;Zenbat biztanle ditu Bakaiku udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/23/Bakaiku.JPG;362;28;188;Wikipedia;https://eu.wikipedia.org/wiki/Bakaiku;MikelBa;
Biztanleria;Zenbat biztanle ditu Aguilar Kodes udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/27/Aguilar_de_Cod%C3%A9s._Navarra._Spanien.jpg;67;4;96;Wikipedia;https://eu.wikipedia.org/wiki/Aguilar_Kodes;MikelBa;
Biztanleria;Zenbat biztanle ditu Beizama udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/0e/Beizama.jpg;143;1588;686;Wikipedia;https://eu.wikipedia.org/wiki/Beizama;MikelBa;
Biztanleria;Zenbat biztanle ditu Trapagaran udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/af/Trapagaran_zugastieta.jpg;11985;225274;97833;Wikipedia;https://eu.wikipedia.org/wiki/Trapagaran;MikelBa;
Biztanleria;Zenbat biztanle ditu Laudio udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d7/Laudioko_udaletxe_barria.jpg;18102;4629;9549;Wikipedia;https://eu.wikipedia.org/wiki/Laudio;MikelBa;
Biztanleria;Zenbat biztanle ditu Urzainki udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c0/Urzainqui_rio.jpg;84;3536;9743;Wikipedia;https://eu.wikipedia.org/wiki/Urzainki;MikelBa;
Biztanleria;Zenbat biztanle ditu Lekeitio udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/31/Lekeitio_015.jpg;7307;423;2396;Wikipedia;https://eu.wikipedia.org/wiki/Lekeitio;MikelBa;
Biztanleria;Zenbat biztanle ditu Allin udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5d/All%C3%ADn_-_Centro_de_Salud_01.jpg;872;7557;765;Wikipedia;https://eu.wikipedia.org/wiki/Allin;MikelBa;
Biztanleria;Zenbat biztanle ditu Burlata udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c6/Burlada_03.jpg;19096;6877;2426;Wikipedia;https://eu.wikipedia.org/wiki/Burlata;MikelBa;
Biztanleria;Zenbat biztanle ditu Sorlada udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/19/Sorlada_San_Gregorio_Ostiensetik.jpg;57;2435;20;Wikipedia;https://eu.wikipedia.org/wiki/Sorlada;MikelBa;
Biztanleria;Zenbat biztanle ditu Erriberabeitia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d1/Manzanos.jpg;1350;2578;706;Wikipedia;https://eu.wikipedia.org/wiki/Erriberabeitia;MikelBa;
Biztanleria;Zenbat biztanle ditu Larraul udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/40/Larraul_baserria_001.JPG;251;192;54;Wikipedia;https://eu.wikipedia.org/wiki/Larraul;MikelBa;
Biztanleria;Zenbat biztanle ditu Aia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d6/Aia_gipuzkoa.jpg;2054;1774;7239;Wikipedia;https://eu.wikipedia.org/wiki/Aia;MikelBa;
Biztanleria;Zenbat biztanle ditu Castejón udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/7b/T%C3%A9rmicas_de_Castej%C3%B3n.jpg;4163;48730;273;Wikipedia;https://eu.wikipedia.org/wiki/Castej%C3%B3n;MikelBa;
Biztanleria;Zenbat biztanle ditu Mañaria udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a6/Ma%C3%B1ariako_Arrueta_auzoa.jpg;515;9237;30;Wikipedia;https://eu.wikipedia.org/wiki/Ma%C3%B1aria;MikelBa;
Biztanleria;Zenbat biztanle ditu Alegia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/5f/Alegia_10.JPG;1722;4943;9617;Wikipedia;https://eu.wikipedia.org/wiki/Alegia;MikelBa;
Biztanleria;Zenbat biztanle ditu Barillas udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c6/Barillas%2C_Navarra%2C_Espa%C3%B1a%2C_2017-05-23%2C_DD_72.jpg;214;94;5467;Wikipedia;https://eu.wikipedia.org/wiki/Barillas;MikelBa;
Biztanleria;Zenbat biztanle ditu Artzentales udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/3b/Traslosheros_Artzentales.JPG;721;9543;8464;Wikipedia;https://eu.wikipedia.org/wiki/Artzentales;MikelBa;
Biztanleria;Zenbat biztanle ditu Mendexa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/05/Garraitz-karraspio.jpg;438;5465;29;Wikipedia;https://eu.wikipedia.org/wiki/Mendexa;MikelBa;
Biztanleria;Zenbat biztanle ditu Aduna udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/10/Aduna_0002.JPG;469;344;984;Wikipedia;https://eu.wikipedia.org/wiki/Aduna;MikelBa;
Biztanleria;Zenbat biztanle ditu Galdames udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/6a/Loitzagako_Donejakueren_baseliza.JPG;831;90;3548;Wikipedia;https://eu.wikipedia.org/wiki/Galdames;MikelBa;
Biztanleria;Zenbat biztanle ditu Larrabetzu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c3/Larrabetzu.JPG;2033;549;258;Wikipedia;https://eu.wikipedia.org/wiki/Larrabetzu;MikelBa;
Biztanleria;Zenbat biztanle ditu Oiz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/49/Oiz_03.jpg;129;9327;189;Wikipedia;https://eu.wikipedia.org/wiki/Oiz;MikelBa;
Biztanleria;Zenbat biztanle ditu Ezkaroze udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/38/Ezkaroze.JPG;306;72;3803;Wikipedia;https://eu.wikipedia.org/wiki/Ezkaroze;MikelBa;
Biztanleria;Zenbat biztanle ditu Abartzuza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/64/Monasterio_de_Santa_Mar%C3%ADa_la_Real_de_Iranzu._Ab%C3%A1rzuza.jpg;538;4329;165;Wikipedia;https://eu.wikipedia.org/wiki/Abartzuza;MikelBa;
Biztanleria;Zenbat biztanle ditu Aribe udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/bb/Casas_en_Arive%2C_Navarra.jpg;33;4;2036;Wikipedia;https://eu.wikipedia.org/wiki/Aribe;MikelBa;
Biztanleria;Zenbat biztanle ditu Miranda Arga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/cb/Vergalijo%2C_Navarra%2C_Espa%C3%B1a%2C_2015-01-06%2C_DD_02.JPG;839;59;44;Wikipedia;https://eu.wikipedia.org/wiki/Miranda_Arga;MikelBa;
Biztanleria;Zenbat biztanle ditu Arantzazu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f0/Arantzazuko_udaletxea%2C_Zelaia_auzoa%2C_Arantzazu%2C_Arratia%2C_Bizkaia%2C_Euskal_Herria._2015-04-28.jpg;395;425;85;Wikipedia;https://eu.wikipedia.org/wiki/Arantzazu;MikelBa;
Biztanleria;Zenbat biztanle ditu Armiñon udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/20/Arabako_Armi%C3%B1on_herriaren_ikuspegia.jpg;227;764;11;Wikipedia;https://eu.wikipedia.org/wiki/Armi%C3%B1on;MikelBa;
Biztanleria;Zenbat biztanle ditu Bera udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/48/Berako_elizaren_inguruak%2C_hegoaldetik_ikusita.jpg;3736;866;862;Wikipedia;https://eu.wikipedia.org/wiki/Bera;MikelBa;
Biztanleria;Zenbat biztanle ditu Aizarnazabal udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/0a/Aizarnazabal_%28Gipuzkoa%29_%282581101021%29.jpg;772;212;5486;Wikipedia;https://eu.wikipedia.org/wiki/Aizarnazabal;MikelBa;
Biztanleria;Zenbat biztanle ditu Galoze udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/1e/Izal.JPG;93;5311;4;Wikipedia;https://eu.wikipedia.org/wiki/Galoze;MikelBa;
Biztanleria;Zenbat biztanle ditu Alonsotegi udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/42/Alonsotegi.jpg;2907;608;864;Wikipedia;https://eu.wikipedia.org/wiki/Alonsotegi;MikelBa;
Biztanleria;Zenbat biztanle ditu Lakuntza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/3a/Lakuntzako_erdigunea.jpg;1279;41511;3260;Wikipedia;https://eu.wikipedia.org/wiki/Lakuntza;MikelBa;
Biztanleria;Zenbat biztanle ditu Berriatua udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d5/Berriatua.jpg;1245;6913;13504;Wikipedia;https://eu.wikipedia.org/wiki/Berriatua;MikelBa;
Biztanleria;Zenbat biztanle ditu Ispaster udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/00/Ispaster%2C_Iglesia_1.JPG;735;1893;62;Wikipedia;https://eu.wikipedia.org/wiki/Ispaster;MikelBa;
Biztanleria;Zenbat biztanle ditu Esprontzeda udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a9/Espronceda_02.jpg;104;47;77;Wikipedia;https://eu.wikipedia.org/wiki/Esprontzeda;MikelBa;
Biztanleria;Zenbat biztanle ditu Eslaba udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/7e/Eslava_-_Panor%C3%A1mica_desde_Santa_Criz.jpg;111;499;93;Wikipedia;https://eu.wikipedia.org/wiki/Eslaba;MikelBa;
Biztanleria;Zenbat biztanle ditu Itzaltzu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/66/Itzaltzu.jpg;40;36;6;Wikipedia;https://eu.wikipedia.org/wiki/Itzaltzu;MikelBa;
Biztanleria;Zenbat biztanle ditu Tafalla udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/59/Tafalla_41.JPG;10595;891518;396855;Wikipedia;https://eu.wikipedia.org/wiki/Tafalla;MikelBa;
Biztanleria;Zenbat biztanle ditu Fruiz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/45/Herriko_plaza%2C_Fruniz%2C_Bizkaia%2C_Euskal_Herria.jpg;536;5886;4582;Wikipedia;https://eu.wikipedia.org/wiki/Fruiz;MikelBa;
Biztanleria;Zenbat biztanle ditu Sondika udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a7/Bilbao_Airport_ATC_%28Air_Traffic_Control%29_-_LEBB.jpg;4502;51105;812;Wikipedia;https://eu.wikipedia.org/wiki/Sondika;MikelBa;
Biztanleria;Zenbat biztanle ditu Urduña udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/ad/Ayunta_Ordu%C3%B1a_1.jpg;4232;2200;3339;Wikipedia;https://eu.wikipedia.org/wiki/Urdu%C3%B1a;MikelBa;
Biztanleria;Zenbat biztanle ditu Xabier udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/21/Fachada_ayuntamiento_de_Javier.jpg;110;47;334;Wikipedia;https://eu.wikipedia.org/wiki/Xabier;MikelBa;
Biztanleria;Zenbat biztanle ditu Lekunberri udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/69/Plazaola_007.JPG;1536;454;5610;Wikipedia;https://eu.wikipedia.org/wiki/Lekunberri;MikelBa;
Biztanleria;Zenbat biztanle ditu Artazu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/8a/Vista_de_Artazu%2C_Navarra.jpg;116;4642;96;Wikipedia;https://eu.wikipedia.org/wiki/Artazu;MikelBa;
Biztanleria;Zenbat biztanle ditu Oion udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f8/Iglesia_de_Oy%C3%B3n.jpg;3386;22807;8195;Wikipedia;https://eu.wikipedia.org/wiki/Oion;MikelBa;
Biztanleria;Zenbat biztanle ditu Atetz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/fb/Atetz.jpg;215;87;2682;Wikipedia;https://eu.wikipedia.org/wiki/Atetz;MikelBa;
Biztanleria;Zenbat biztanle ditu Tolosa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/89/Tolosa._2011._Euskal_Herria.JPG;19667;73957;8351;Wikipedia;https://eu.wikipedia.org/wiki/Tolosa;MikelBa;
Biztanleria;Zenbat biztanle ditu Zarrakaztelu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a7/Carcastillo.jpg;2495;13610;6952;Wikipedia;https://eu.wikipedia.org/wiki/Zarrakaztelu;MikelBa;
Biztanleria;Zenbat biztanle ditu Azuelo udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/2a/Azuelo_-_panoramio.jpg;31;6738;5;Wikipedia;https://eu.wikipedia.org/wiki/Azuelo;MikelBa;
Biztanleria;Zenbat biztanle ditu Gasteiz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d4/Gasteiz%2C_Euskal_Herria.jpg;251774;878346;4694478;Wikipedia;https://eu.wikipedia.org/wiki/Gasteiz;MikelBa;
Biztanleria;Zenbat biztanle ditu Berriobeiti udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/8d/Oteiza2.JPG;7256;8663;605;Wikipedia;https://eu.wikipedia.org/wiki/Berriobeiti;MikelBa;
Biztanleria;Zenbat biztanle ditu Kanpezu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/15/SantikurutzeKanpezu.jpg;1040;3688;3157;Wikipedia;https://eu.wikipedia.org/wiki/Kanpezu;MikelBa;
Biztanleria;Zenbat biztanle ditu Erroibar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/7d/Lintzoain.jpg;800;7111;88;Wikipedia;https://eu.wikipedia.org/wiki/Erroibar;MikelBa;
Biztanleria;Zenbat biztanle ditu Pasaia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a3/Pasaia-Spain-Christoph-Abele-2004.jpg;16156;671641;9311;Wikipedia;https://eu.wikipedia.org/wiki/Pasaia;MikelBa;
Biztanleria;Zenbat biztanle ditu Piedramillera udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c9/Nafarroako_Piedramillera_eta_Lokiz_goi-ordokia.jpg;37;10;32;Wikipedia;https://eu.wikipedia.org/wiki/Piedramillera;MikelBa;
Biztanleria;Zenbat biztanle ditu Gizaburuaga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/8b/Bizkaiko_Gizaburuagako_eliza.jpg;208;714;40;Wikipedia;https://eu.wikipedia.org/wiki/Gizaburuaga;MikelBa;
Biztanleria;Zenbat biztanle ditu Untzue udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d1/Unzue_primavera.jpg;144;8068;268;Wikipedia;https://eu.wikipedia.org/wiki/Untzue;MikelBa;
Biztanleria;Zenbat biztanle ditu Tulebras udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/12/Tulebras_-_M%C2%BA_Sta_Maria_Caridad_01.JPG;128;34;1665;Wikipedia;https://eu.wikipedia.org/wiki/Tulebras;MikelBa;
Biztanleria;Zenbat biztanle ditu Abaltzisketa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/96/Abaltzisketa_2016_001.jpg;333;58;35;Wikipedia;https://eu.wikipedia.org/wiki/Abaltzisketa;MikelBa;
Biztanleria;Zenbat biztanle ditu Amezketa udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c1/Amezketa.JPG;921;2212;2119;Wikipedia;https://eu.wikipedia.org/wiki/Amezketa;MikelBa;
Biztanleria;Zenbat biztanle ditu Mendaza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/5/55/Mendaza%2C_Navarra_Spanien-Steineiche.jpg;287;8400;98;Wikipedia;https://eu.wikipedia.org/wiki/Mendaza;MikelBa;
Biztanleria;Zenbat biztanle ditu Fontellas udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/32/El_Bocal_de_Fontellas-Navarra_Spain-Palacio_de_Carlos_V.JPG;996;3490;9629;Wikipedia;https://eu.wikipedia.org/wiki/Fontellas;MikelBa;
Biztanleria;Zenbat biztanle ditu Turtzioz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d3/Turtzioz_bailara.jpg;501;472;92;Wikipedia;https://eu.wikipedia.org/wiki/Turtzioz;MikelBa;
Biztanleria;Zenbat biztanle ditu Nazar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/18/Nazar_-_Ayuntamiento_01.jpg;34;54;13;Wikipedia;https://eu.wikipedia.org/wiki/Nazar;MikelBa;
Biztanleria;Zenbat biztanle ditu Elo udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/30/Higa_Andrikain_lepotik.jpg;478;17;9483;Wikipedia;https://eu.wikipedia.org/wiki/Elo;MikelBa;
Biztanleria;Zenbat biztanle ditu Urkabustaiz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/ab/Iturribide_kaleko_baserri_baten_aurrealdea%2C_Untzaga%2C_Urkabustaiz%2C_Araba%2C_Euskal_Herria._2015-06-21.jpg;1371;6657;9114;Wikipedia;https://eu.wikipedia.org/wiki/Urkabustaiz;MikelBa;
Biztanleria;Zenbat biztanle ditu Berrobi udalerriak?;https://upload.wikimedia.org/wikipedia/commons/1/13/Berrobi_01.jpg;603;60;555;Wikipedia;https://eu.wikipedia.org/wiki/Berrobi;MikelBa;
Biztanleria;Zenbat biztanle ditu Berriozar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/9e/Berriozar.JPG;10426;181766;56943;Wikipedia;https://eu.wikipedia.org/wiki/Berriozar;MikelBa;
Biztanleria;Zenbat biztanle ditu Morentin udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/85/Morentin%2C_Navarra2.jpg;129;619;94;Wikipedia;https://eu.wikipedia.org/wiki/Morentin;MikelBa;
Biztanleria;Zenbat biztanle ditu Zumaia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/b7/Zumaia_-_08.JPG;10098;945964;50834;Wikipedia;https://eu.wikipedia.org/wiki/Zumaia;MikelBa;
Biztanleria;Zenbat biztanle ditu Uharte udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/81/Huarte_-_12.JPG;7101;2278;73174;Wikipedia;https://eu.wikipedia.org/wiki/Uharte;MikelBa;
Biztanleria;Zenbat biztanle ditu Zuñiga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/ee/7034-3_Z%C3%BA%C3%B1iga.jpg;109;19;980;Wikipedia;https://eu.wikipedia.org/wiki/Zu%C3%B1iga;MikelBa;
Biztanleria;Zenbat biztanle ditu Mélida udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/ce/Melida.jpg;733;3380;643;Wikipedia;https://eu.wikipedia.org/wiki/M%C3%A9lida;MikelBa;
Biztanleria;Zenbat biztanle ditu Nabaskoze udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/dd/CarreteraWalker.jpg;132;678;50;Wikipedia;https://eu.wikipedia.org/wiki/Nabaskoze;MikelBa;
Biztanleria;Zenbat biztanle ditu Araitz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/a1/Arribe.JPG;512;48;64;Wikipedia;https://eu.wikipedia.org/wiki/Araitz;MikelBa;
Biztanleria;Zenbat biztanle ditu Arama udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c6/Arama_08.jpg;200;7115;897;Wikipedia;https://eu.wikipedia.org/wiki/Arama;MikelBa;
Biztanleria;Zenbat biztanle ditu Abanto udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/8f/Gallarta.jpg;9444;135;3405;Wikipedia;https://eu.wikipedia.org/wiki/Abanto;MikelBa;
Biztanleria;Zenbat biztanle ditu Villatuerta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/4/44/Villatuerta.jpg;1191;1350;66041;Wikipedia;https://eu.wikipedia.org/wiki/Villatuerta;MikelBa;
Biztanleria;Zenbat biztanle ditu Lagran udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/94/Lagrango_ikuspegia.jpg;157;92;5436;Wikipedia;https://eu.wikipedia.org/wiki/Lagran;MikelBa;
Biztanleria;Zenbat biztanle ditu Zaldibia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/6b/Zaldibiako_Saturdiren_baseliza.jpg;1613;9299;935;Wikipedia;https://eu.wikipedia.org/wiki/Zaldibia;MikelBa;
Biztanleria;Zenbat biztanle ditu Gueñes udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/2f/G%C3%BCe%C3%B1es_18.jpg;6734;98383;5663;Wikipedia;https://eu.wikipedia.org/wiki/Gue%C3%B1es;MikelBa;
Biztanleria;Zenbat biztanle ditu Erronkari udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/7e/Panor%C3%A1mica_de_Roncal.jpg;211;64;8451;Wikipedia;https://eu.wikipedia.org/wiki/Erronkari;MikelBa;
Biztanleria;Zenbat biztanle ditu Oibar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/c1/2015_oibar_001.JPG;805;6;57;Wikipedia;https://eu.wikipedia.org/wiki/Oibar;MikelBa;
Biztanleria;Zenbat biztanle ditu Lapoblación udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f3/Lapoblaciongo_eliza.jpg;120;5145;4445;Wikipedia;https://eu.wikipedia.org/wiki/Lapoblaci%C3%B3n;MikelBa;
Biztanleria;Zenbat biztanle ditu Izurtza udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/75/Izurtzako_udaletxea.jpg;255;5629;920;Wikipedia;https://eu.wikipedia.org/wiki/Izurtza;MikelBa;
Biztanleria;Zenbat biztanle ditu Sukarrieta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/6d/Sukarrietako_to%C3%B1a_hondartza.jpg;332;4547;244;Wikipedia;https://eu.wikipedia.org/wiki/Sukarrieta;MikelBa;
Biztanleria;Zenbat biztanle ditu Bidankoze udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/7f/Vid%C3%A1ngoz_-BT-_01.jpg;90;5;2571;Wikipedia;https://eu.wikipedia.org/wiki/Bidankoze;MikelBa;
Biztanleria;Zenbat biztanle ditu Orozko udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/68/Orozko_Ibarra_auzoko_komentua.JPG;2636;1416;171;Wikipedia;https://eu.wikipedia.org/wiki/Orozko;MikelBa;
Biztanleria;Zenbat biztanle ditu Imotz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/d/d8/Latasa_imotz_nafarroa_0001.jpg;423;43;313;Wikipedia;https://eu.wikipedia.org/wiki/Imotz;MikelBa;
Biztanleria;Zenbat biztanle ditu Harana udalerriak?;https://upload.wikimedia.org/wikipedia/commons/7/73/Haranako_Udaletxea.jpg;221;554;74;Wikipedia;https://eu.wikipedia.org/wiki/Harana;MikelBa;
Biztanleria;Zenbat biztanle ditu Etxebarri udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/9f/San_Esteban_Wiki_copia.jpg;11563;343193;402080;Wikipedia;https://eu.wikipedia.org/wiki/Etxebarri;MikelBa;
Biztanleria;Zenbat biztanle ditu Agurain udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/00/Agurain_2008_2_4.JPG;5062;579;895;Wikipedia;https://eu.wikipedia.org/wiki/Agurain;MikelBa;
Biztanleria;Zenbat biztanle ditu Basauri udalerriak?;https://upload.wikimedia.org/wikipedia/commons/a/ae/Basauri_Vistas_1_recortada.jpg;40589;151527;92768;Wikipedia;https://eu.wikipedia.org/wiki/Basauri;MikelBa;
Biztanleria;Zenbat biztanle ditu Errigoiti udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/68/Erregoiti_baserri.JPG;479;76;23;Wikipedia;https://eu.wikipedia.org/wiki/Errigoiti;MikelBa;
Biztanleria;Zenbat biztanle ditu Ukar udalerriak?;https://upload.wikimedia.org/wikipedia/commons/9/9e/%C3%9Acar%2C_Navarra%2C_Espa%C3%B1a%2C_2017-03-08%2C_DD_02.jpg;184;462;75;Wikipedia;https://eu.wikipedia.org/wiki/Ukar;MikelBa;
Biztanleria;Zenbat biztanle ditu Ibarra udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/fc/Ibarra_21.jpg;4199;326;1477;Wikipedia;https://eu.wikipedia.org/wiki/Ibarra;MikelBa;
Biztanleria;Zenbat biztanle ditu Donostia udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/b1/Donostia_Igeldotik.jpg;187415;4921726;6175215;Wikipedia;https://eu.wikipedia.org/wiki/Donostia;MikelBa;
Biztanleria;Zenbat biztanle ditu Obanos udalerriak?;https://upload.wikimedia.org/wikipedia/commons/c/ca/Obanos_-_Ayuntamiento.JPG;935;595;106;Wikipedia;https://eu.wikipedia.org/wiki/Obanos;MikelBa;
Biztanleria;Zenbat biztanle ditu Aretxabaleta udalerriak?;https://upload.wikimedia.org/wikipedia/commons/3/30/Asun_Aretxabaleta.jpg;7128;6837;3838;Wikipedia;https://eu.wikipedia.org/wiki/Aretxabaleta;MikelBa;
Biztanleria;Zenbat biztanle ditu Ergoiena udalerriak?;https://upload.wikimedia.org/wikipedia/commons/0/07/Cami_a_Dorrao-Torrano.jpg;372;538;6207;Wikipedia;https://eu.wikipedia.org/wiki/Ergoiena;MikelBa;
Biztanleria;Zenbat biztanle ditu Kaseda udalerriak?;https://upload.wikimedia.org/wikipedia/commons/e/ea/Ermita_de_San_Zoilo_%28C%C3%A1seda%2C_Navarra%29.jpg;974;4598;648;Wikipedia;https://eu.wikipedia.org/wiki/Kaseda;MikelBa;
Biztanleria;Zenbat biztanle ditu Lerga udalerriak?;https://upload.wikimedia.org/wikipedia/commons/2/2e/Lerga_Church_5699.JPG;55;64;8192;Wikipedia;https://eu.wikipedia.org/wiki/Lerga;MikelBa;
Biztanleria;Zenbat biztanle ditu Orisoain udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/f3/Orisoaingo_ikuspegia.jpg;79;58;6;Wikipedia;https://eu.wikipedia.org/wiki/Orisoain;MikelBa;
Biztanleria;Zenbat biztanle ditu Auritz udalerriak?;https://upload.wikimedia.org/wikipedia/commons/8/8f/Auritz_-_Udaletxea.jpg;231;60;6350;Wikipedia;https://eu.wikipedia.org/wiki/Auritz;MikelBa;
Biztanleria;Zenbat biztanle ditu Leaburu udalerriak?;https://upload.wikimedia.org/wikipedia/commons/f/fa/Leaburu%2C_Basque_Country.jpeg;372;9658;558;Wikipedia;https://eu.wikipedia.org/wiki/Leaburu;MikelBa;
Biztanleria;Zenbat biztanle ditu Faltzes udalerriak?;https://upload.wikimedia.org/wikipedia/commons/6/60/Falces_%28vista_general%29.jpg;2315;704;818;Wikipedia;https://eu.wikipedia.org/wiki/Faltzes;MikelBa;
Biztanleria;Zenbat biztanle ditu Uxue udalerriak?;https://upload.wikimedia.org/wikipedia/commons/b/b3/Uju%C3%A9.jpg;182;798;11;Wikipedia;https://eu.wikipedia.org/wiki/Uxue;MikelBa;
